season,gender,match_date,home_team,away_team,home_score,away_score,outcome,match_url,set_1_home,set_1_away,set_2_home,set_2_away,set_3_home,set_3_away,set_4_home,set_4_away,set_5_home,set_5_away
2018,men,2018-07-08,France,Russia,0,3,0,https://www.flashscore.com/match/fFHVNvQ5/#/match-summary,22,25,20,25,23,25,,,,
2018,men,2018-07-08,USA,Brazil,3,0,1,https://www.flashscore.com/match/Y5GZMbuC/#/match-summary,25,21,28,26,28,26,,,,
2018,men,2018-07-07,Russia,Brazil,3,0,1,https://www.flashscore.com/match/A7w5bpTq/#/match-summary,25,17,25,18,25,14,,,,
2018,men,2018-07-07,France,USA,3,2,1,https://www.flashscore.com/match/8biw3QKS/#/match-summary,25,18,25,17,23,25,24.0,26.0,15.0,13.0
2018,men,2018-07-06,France,Serbia,3,0,1,https://www.flashscore.com/match/4bjqoGYm/#/match-summary,25,19,25,18,25,17,,,,
2018,men,2018-07-06,Russia,USA,3,0,1,https://www.flashscore.com/match/jFherEI6/#/match-summary,25,22,25,21,25,21,,,,
2018,men,2018-07-05,Serbia,Brazil,0,3,0,https://www.flashscore.com/match/OnZondJs/#/match-summary,16,25,26,28,19,25,,,,
2018,men,2018-07-05,USA,Poland,3,0,1,https://www.flashscore.com/match/xCliqf30/#/match-summary,28,26,25,17,25,18,,,,
2018,men,2018-07-04,France,Brazil,3,2,1,https://www.flashscore.com/match/MwmKjxBQ/#/match-summary,22,25,25,20,21,25,25.0,22.0,15.0,13.0
2018,men,2018-07-04,Russia,Poland,3,1,1,https://www.flashscore.com/match/rkkmpzlf/#/match-summary,25,18,25,23,22,25,25.0,17.0,,
2018,men,2018-06-24,Italy,USA,0,3,0,https://www.flashscore.com/match/tdqswS5s/#/match-summary,23,25,17,25,27,29,,,,
2018,men,2018-06-24,France,Russia,3,0,1,https://www.flashscore.com/match/bXwnxnLm/#/match-summary,25,20,25,13,25,18,,,,
2018,men,2018-06-24,Iran,Germany,3,2,1,https://www.flashscore.com/match/l4yFZhak/#/match-summary,25,20,23,25,25,22,22.0,25.0,15.0,11.0
2018,men,2018-06-24,Bulgaria,South Korea,3,2,1,https://www.flashscore.com/match/IwtJYCEe/#/match-summary,19,25,25,22,25,18,22.0,25.0,15.0,12.0
2018,men,2018-06-24,China,Serbia,1,3,0,https://www.flashscore.com/match/ADxBzZqq/#/match-summary,21,25,22,25,25,17,15.0,25.0,,
2018,men,2018-06-24,Japan,Canada,0,3,0,https://www.flashscore.com/match/4WaruFyS/#/match-summary,23,25,20,25,22,25,,,,
2018,men,2018-06-24,Australia,Poland,0,3,0,https://www.flashscore.com/match/bDsVqwNd/#/match-summary,16,25,24,26,23,25,,,,
2018,men,2018-06-23,Brazil,Argentina,0,3,0,https://www.flashscore.com/match/pAgmLgpd/#/match-summary,23,25,22,25,21,25,,,,
2018,men,2018-06-23,Italy,France,3,0,1,https://www.flashscore.com/match/xOxjy6zf/#/match-summary,25,21,25,22,27,25,,,,
2018,men,2018-06-23,USA,Russia,0,3,0,https://www.flashscore.com/match/WpxfzQk0/#/match-summary,23,25,15,25,23,25,,,,
2018,men,2018-06-23,Iran,Bulgaria,3,1,1,https://www.flashscore.com/match/dUvNXWT1/#/match-summary,25,22,25,15,23,25,25.0,14.0,,
2018,men,2018-06-23,China,Canada,0,3,0,https://www.flashscore.com/match/jTevteML/#/match-summary,21,25,23,25,22,25,,,,
2018,men,2018-06-23,Germany,South Korea,3,0,1,https://www.flashscore.com/match/bZI5dG62/#/match-summary,25,23,25,18,25,19,,,,
2018,men,2018-06-23,Brazil,Poland,3,1,1,https://www.flashscore.com/match/nZDCRe7S/#/match-summary,25,22,25,23,23,25,25.0,23.0,,
2018,men,2018-06-23,Japan,Serbia,1,3,0,https://www.flashscore.com/match/d6dzsy7F/#/match-summary,28,26,33,35,21,25,18.0,25.0,,
2018,men,2018-06-23,Australia,Argentina,1,3,0,https://www.flashscore.com/match/Ia98SyhM/#/match-summary,20,25,19,25,25,20,21.0,25.0,,
2018,men,2018-06-22,Italy,Russia,0,3,0,https://www.flashscore.com/match/pltbZq56/#/match-summary,21,25,22,25,20,25,,,,
2018,men,2018-06-22,USA,France,2,3,0,https://www.flashscore.com/match/SCV2Y3KC/#/match-summary,21,25,25,23,28,26,20.0,25.0,12.0,15.0
2018,men,2018-06-22,Iran,South Korea,3,1,1,https://www.flashscore.com/match/A9M9ezM8/#/match-summary,27,25,23,25,25,22,25.0,23.0,,
2018,men,2018-06-22,Bulgaria,Germany,2,3,0,https://www.flashscore.com/match/4WLDffyF/#/match-summary,25,21,22,25,25,23,23.0,25.0,13.0,15.0
2018,men,2018-06-22,China,Japan,3,1,1,https://www.flashscore.com/match/IFcWsHi9/#/match-summary,25,16,25,21,18,25,25.0,22.0,,
2018,men,2018-06-22,Australia,Brazil,0,3,0,https://www.flashscore.com/match/W6kqMZUk/#/match-summary,22,25,19,25,19,25,,,,
2018,men,2018-06-22,Poland,Argentina,3,0,1,https://www.flashscore.com/match/lr0vNFFq/#/match-summary,26,24,25,20,29,27,,,,
2018,men,2018-06-22,Canada,Serbia,0,3,0,https://www.flashscore.com/match/x4tZrcx3/#/match-summary,21,25,18,25,17,25,,,,
2018,men,2018-06-17,USA,Iran,3,0,1,https://www.flashscore.com/match/8AZ3PmKp/#/match-summary,29,27,25,20,26,24,,,,
2018,men,2018-06-17,Poland,Serbia,0,3,0,https://www.flashscore.com/match/jVnxUTBT/#/match-summary,23,25,23,25,23,25,,,,
2018,men,2018-06-17,Bulgaria,Brazil,3,2,1,https://www.flashscore.com/match/dpLaUcN9/#/match-summary,25,22,19,25,25,15,18.0,25.0,15.0,12.0
2018,men,2018-06-17,Germany,Russia,0,3,0,https://www.flashscore.com/match/nX6CZXsh/#/match-summary,18,25,24,26,18,25,,,,
2018,men,2018-06-17,France,Canada,3,2,1,https://www.flashscore.com/match/v9A4THxG/#/match-summary,25,19,22,25,25,22,24.0,26.0,16.0,14.0
2018,men,2018-06-17,Argentina,Japan,2,3,0,https://www.flashscore.com/match/UedHYicb/#/match-summary,24,26,25,12,25,23,23.0,25.0,11.0,15.0
2018,men,2018-06-17,Italy,Australia,1,3,0,https://www.flashscore.com/match/Q3wVMfbn/#/match-summary,25,27,25,18,19,25,23.0,25.0,,
2018,men,2018-06-17,South Korea,China,3,0,1,https://www.flashscore.com/match/fwrZLEDh/#/match-summary,25,21,25,21,25,22,,,,
2018,men,2018-06-16,USA,Poland,3,0,1,https://www.flashscore.com/match/xSrYU9dN/#/match-summary,25,20,25,19,25,19,,,,
2018,men,2018-06-16,Iran,Serbia,2,3,0,https://www.flashscore.com/match/f3gTVksH/#/match-summary,25,21,22,25,25,27,25.0,20.0,11.0,15.0
2018,men,2018-06-16,Russia,Japan,3,0,1,https://www.flashscore.com/match/YT28zESo/#/match-summary,25,16,25,22,25,23,,,,
2018,men,2018-06-16,Bulgaria,Canada,3,0,1,https://www.flashscore.com/match/4x3hWJhc/#/match-summary,25,22,25,19,29,27,,,,
2018,men,2018-06-16,Germany,Argentina,3,1,1,https://www.flashscore.com/match/KQEQBUko/#/match-summary,25,19,25,19,20,25,25.0,22.0,,
2018,men,2018-06-16,France,Brazil,3,0,1,https://www.flashscore.com/match/ba2dVw83/#/match-summary,25,19,25,23,25,23,,,,
2018,men,2018-06-16,Australia,China,3,1,1,https://www.flashscore.com/match/MkZkIWCH/#/match-summary,25,27,41,39,29,27,25.0,21.0,,
2018,men,2018-06-16,South Korea,Italy,2,3,0,https://www.flashscore.com/match/SSZoJCcB/#/match-summary,23,25,19,25,25,22,25.0,22.0,12.0,15.0
2018,men,2018-06-15,USA,Serbia,3,0,1,https://www.flashscore.com/match/GCfPWVRA/#/match-summary,25,22,25,16,25,14,,,,
2018,men,2018-06-15,Poland,Iran,0,3,0,https://www.flashscore.com/match/8neLXBC4/#/match-summary,24,26,24,26,22,25,,,,
2018,men,2018-06-15,Russia,Argentina,3,0,1,https://www.flashscore.com/match/IHSbGAsU/#/match-summary,25,20,25,20,26,24,,,,
2018,men,2018-06-15,Germany,Japan,2,3,0,https://www.flashscore.com/match/0tYgHjSN/#/match-summary,22,25,25,21,15,25,25.0,20.0,12.0,15.0
2018,men,2018-06-15,Bulgaria,France,0,3,0,https://www.flashscore.com/match/n1Y7O7Zj/#/match-summary,21,25,20,25,23,25,,,,
2018,men,2018-06-15,Canada,Brazil,3,0,1,https://www.flashscore.com/match/Qo4lXawi/#/match-summary,25,22,34,32,25,23,,,,
2018,men,2018-06-15,South Korea,Australia,1,3,0,https://www.flashscore.com/match/GhWsKhr5/#/match-summary,25,23,19,25,19,25,21.0,25.0,,
2018,men,2018-06-15,China,Italy,1,3,0,https://www.flashscore.com/match/YTtwLYSb/#/match-summary,23,25,21,25,25,19,17.0,25.0,,
2018,men,2018-06-10,Canada,USA,1,3,0,https://www.flashscore.com/match/vZH1jNN7/#/match-summary,25,23,13,25,19,25,20.0,25.0,,
2018,men,2018-06-10,Australia,Germany,3,2,1,https://www.flashscore.com/match/tvdpF608/#/match-summary,25,22,18,25,17,25,25.0,18.0,15.0,11.0
2018,men,2018-06-10,France,Serbia,3,0,1,https://www.flashscore.com/match/nZyJFwiJ/#/match-summary,31,29,25,16,25,15,,,,
2018,men,2018-06-10,Russia,Iran,3,1,1,https://www.flashscore.com/match/tbOVQ3aK/#/match-summary,28,30,25,23,27,25,25.0,21.0,,
2018,men,2018-06-10,South Korea,Argentina,0,3,0,https://www.flashscore.com/match/nDvRNzqt/#/match-summary,20,25,23,25,24,26,,,,
2018,men,2018-06-10,China,Brazil,0,3,0,https://www.flashscore.com/match/OMDzQNEQ/#/match-summary,20,25,19,25,25,27,,,,
2018,men,2018-06-10,Japan,Italy,3,2,1,https://www.flashscore.com/match/SfbdC4pR/#/match-summary,21,25,25,21,23,25,25.0,22.0,15.0,10.0
2018,men,2018-06-09,Bulgaria,Poland,1,3,0,https://www.flashscore.com/match/8ltP7Ohr/#/match-summary,21,25,26,24,18,25,19.0,25.0,,
2018,men,2018-06-09,Canada,Germany,1,3,0,https://www.flashscore.com/match/fs0lEQFE/#/match-summary,23,25,22,25,25,20,19.0,25.0,,
2018,men,2018-06-09,USA,Australia,3,1,1,https://www.flashscore.com/match/l4ahDpVK/#/match-summary,20,25,25,20,25,15,25.0,17.0,,
2018,men,2018-06-09,South Korea,Serbia,0,3,0,https://www.flashscore.com/match/v9YAHaM6/#/match-summary,16,25,23,25,19,25,,,,
2018,men,2018-06-09,France,Argentina,3,1,1,https://www.flashscore.com/match/YVXEGJyD/#/match-summary,25,18,25,16,23,25,25.0,20.0,,
2018,men,2018-06-09,Russia,China,3,0,1,https://www.flashscore.com/match/f546K1xl/#/match-summary,25,23,25,23,31,29,,,,
2018,men,2018-06-09,Iran,Brazil,2,3,0,https://www.flashscore.com/match/0r52LsNs/#/match-summary,17,25,25,23,19,25,25.0,21.0,13.0,15.0
2018,men,2018-06-09,Japan,Poland,0,3,0,https://www.flashscore.com/match/t2vX52Nf/#/match-summary,16,25,21,25,20,25,,,,
2018,men,2018-06-09,Italy,Bulgaria,3,1,1,https://www.flashscore.com/match/nuuT6r8l/#/match-summary,25,23,25,19,21,25,25.0,19.0,,
2018,men,2018-06-08,Canada,Australia,3,0,1,https://www.flashscore.com/match/hIJghqge/#/match-summary,25,19,26,24,25,19,,,,
2018,men,2018-06-08,Germany,USA,3,0,1,https://www.flashscore.com/match/0rJci381/#/match-summary,25,19,25,22,25,13,,,,
2018,men,2018-06-08,France,South Korea,3,0,1,https://www.flashscore.com/match/0IZ6Iu70/#/match-summary,25,21,25,18,25,22,,,,
2018,men,2018-06-08,Argentina,Serbia,1,3,0,https://www.flashscore.com/match/Ye3AJLif/#/match-summary,25,20,23,25,15,25,22.0,25.0,,
2018,men,2018-06-08,Russia,Brazil,1,3,0,https://www.flashscore.com/match/27PRRqpE/#/match-summary,21,25,20,25,27,25,18.0,25.0,,
2018,men,2018-06-08,China,Iran,0,3,0,https://www.flashscore.com/match/EiWq307D/#/match-summary,19,25,20,25,15,25,,,,
2018,men,2018-06-08,Japan,Bulgaria,0,3,0,https://www.flashscore.com/match/z1Xu4th7/#/match-summary,14,25,21,25,27,29,,,,
2018,men,2018-06-08,Italy,Poland,2,3,0,https://www.flashscore.com/match/hxry5Mx1/#/match-summary,17,25,25,21,17,25,31.0,29.0,10.0,15.0
2018,men,2018-06-03,Argentina,Italy,3,0,1,https://www.flashscore.com/match/CbbKwpv2/#/match-summary,25,19,33,31,25,20,,,,
2018,men,2018-06-03,Iran,Canada,1,3,0,https://www.flashscore.com/match/Q1n22TG2/#/match-summary,23,25,22,25,25,21,21.0,25.0,,
2018,men,2018-06-03,Bulgaria,Russia,0,3,0,https://www.flashscore.com/match/QTn4oytB/#/match-summary,17,25,15,25,21,25,,,,
2018,men,2018-06-03,France,China,2,3,0,https://www.flashscore.com/match/ERKkgPwk/#/match-summary,25,16,22,25,21,25,25.0,16.0,13.0,15.0
2018,men,2018-06-03,Brazil,USA,3,2,1,https://www.flashscore.com/match/hz9LkjXd/#/match-summary,21,25,20,25,25,19,25.0,20.0,20.0,18.0
2018,men,2018-06-03,Poland,Germany,1,3,0,https://www.flashscore.com/match/W2Vpf5Or/#/match-summary,18,25,21,25,25,21,25.0,27.0,,
2018,men,2018-06-03,Serbia,Australia,3,2,1,https://www.flashscore.com/match/8hx9peeH/#/match-summary,25,23,25,19,20,25,25.0,27.0,15.0,9.0
2018,men,2018-06-03,South Korea,Japan,2,3,0,https://www.flashscore.com/match/hr3pR6fd/#/match-summary,29,27,19,25,25,16,26.0,28.0,12.0,15.0
2018,men,2018-06-02,Argentina,Canada,1,3,0,https://www.flashscore.com/match/WljCu69k/#/match-summary,22,25,18,25,26,24,23.0,25.0,,
2018,men,2018-06-02,Iran,Italy,0,3,0,https://www.flashscore.com/match/EDuHvQOe/#/match-summary,23,25,18,25,20,25,,,,
2018,men,2018-06-02,Bulgaria,Australia,0,3,0,https://www.flashscore.com/match/I3qdmcBb/#/match-summary,23,25,23,25,24,26,,,,
2018,men,2018-06-02,Germany,France,0,3,0,https://www.flashscore.com/match/fsvJboGR/#/match-summary,21,25,18,25,23,25,,,,
2018,men,2018-06-02,South Korea,USA,0,3,0,https://www.flashscore.com/match/MF0xn8WL/#/match-summary,23,25,21,25,11,25,,,,
2018,men,2018-06-02,Poland,China,3,0,1,https://www.flashscore.com/match/0KvFaR0L/#/match-summary,25,19,25,18,25,21,,,,
2018,men,2018-06-02,Russia,Serbia,2,3,0,https://www.flashscore.com/match/nwl0nHQ4/#/match-summary,25,20,23,25,23,25,25.0,22.0,12.0,15.0
2018,men,2018-06-02,Brazil,Japan,3,0,1,https://www.flashscore.com/match/viBXnlHF/#/match-summary,26,24,25,19,25,20,,,,
2018,men,2018-06-01,Argentina,Iran,2,3,0,https://www.flashscore.com/match/06atoSoS/#/match-summary,25,21,22,25,22,25,26.0,24.0,9.0,15.0
2018,men,2018-06-01,Canada,Italy,3,1,1,https://www.flashscore.com/match/hbi8tnfq/#/match-summary,22,25,27,25,25,23,25.0,16.0,,
2018,men,2018-06-01,Brazil,South Korea,3,0,1,https://www.flashscore.com/match/Qm7TmU19/#/match-summary,25,21,25,19,25,19,,,,
2018,men,2018-06-01,Bulgaria,Serbia,2,3,0,https://www.flashscore.com/match/KU4xTSPq/#/match-summary,17,25,25,23,25,23,21.0,25.0,14.0,16.0
2018,men,2018-06-01,China,Germany,1,3,0,https://www.flashscore.com/match/MTuB07oF/#/match-summary,25,23,18,25,22,25,21.0,25.0,,
2018,men,2018-06-01,Japan,USA,2,3,0,https://www.flashscore.com/match/WQ7PlAn3/#/match-summary,25,23,25,13,18,25,20.0,25.0,10.0,15.0
2018,men,2018-06-01,Australia,Russia,1,3,0,https://www.flashscore.com/match/Ei4tSnuj/#/match-summary,18,25,19,25,25,18,22.0,25.0,,
2018,men,2018-06-01,Poland,France,3,0,1,https://www.flashscore.com/match/4ho61mW8/#/match-summary,25,19,25,20,25,22,,,,
2018,men,2018-05-27,Italy,Serbia,3,0,1,https://www.flashscore.com/match/pEiqjaRu/#/match-summary,25,21,25,18,25,16,,,,
2018,men,2018-05-27,South Korea,Russia,0,3,0,https://www.flashscore.com/match/AJH6xtct/#/match-summary,26,28,21,25,15,25,,,,
2018,men,2018-05-27,France,Australia,3,0,1,https://www.flashscore.com/match/pxOE5aSI/#/match-summary,25,17,25,20,36,34,,,,
2018,men,2018-05-27,Brazil,Germany,3,0,1,https://www.flashscore.com/match/8hGwVFeU/#/match-summary,26,24,25,23,26,24,,,,
2018,men,2018-05-27,Poland,Canada,3,1,1,https://www.flashscore.com/match/4fW9y0Cn/#/match-summary,25,21,26,24,21,25,25.0,17.0,,
2018,men,2018-05-27,Iran,Japan,1,3,0,https://www.flashscore.com/match/YiHdUr5J/#/match-summary,22,25,28,30,25,23,23.0,25.0,,
2018,men,2018-05-27,China,USA,0,3,0,https://www.flashscore.com/match/8AVvsMlP/#/match-summary,20,25,24,26,18,25,,,,
2018,men,2018-05-27,Bulgaria,Argentina,3,1,1,https://www.flashscore.com/match/65idIxCO/#/match-summary,19,25,25,19,25,21,25.0,22.0,,
2019,men,2019-07-14,Russia,USA,3,1,1,https://www.flashscore.com/match/YuaMObel/#/match-summary,25,23,20,25,25,21,25.0,20.0,,
2019,men,2019-07-14,Poland,Brazil,3,0,1,https://www.flashscore.com/match/S2bQNIAf/#/match-summary,25,17,25,23,25,21,,,,
2019,men,2019-07-13,USA,Brazil,3,2,1,https://www.flashscore.com/match/nRL1VgaL/#/match-summary,25,21,17,25,21,25,25.0,20.0,15.0,9.0
2019,men,2019-07-13,Poland,Russia,1,3,0,https://www.flashscore.com/match/8zNcWZqF/#/match-summary,19,25,26,24,22,25,21.0,25.0,,
2019,men,2019-07-12,USA,Russia,3,0,1,https://www.flashscore.com/match/Aac3NdSH/#/match-summary,25,21,25,17,25,20,,,,
2019,men,2019-07-12,Brazil,Iran,3,2,1,https://www.flashscore.com/match/rmSHtKSu/#/match-summary,25,20,25,23,24,26,20.0,25.0,15.0,10.0
2019,men,2019-07-11,Russia,France,3,0,1,https://www.flashscore.com/match/W8baOxDB/#/match-summary,25,16,25,23,25,17,,,,
2019,men,2019-07-11,Iran,Poland,1,3,0,https://www.flashscore.com/match/6RjCLzcU/#/match-summary,25,21,18,25,20,25,22.0,25.0,,
2019,men,2019-07-10,USA,France,3,1,1,https://www.flashscore.com/match/xnaePIc5/#/match-summary,25,16,25,22,23,25,25.0,21.0,,
2019,men,2019-07-10,Brazil,Poland,2,3,0,https://www.flashscore.com/match/Szh8MGsO/#/match-summary,23,25,25,23,21,25,25.0,21.0,9.0,15.0
2019,men,2019-06-30,Brazil,Italy,3,1,1,https://www.flashscore.com/match/C6r0S9LH/#/match-summary,26,28,25,22,25,18,25.0,18.0,,
2019,men,2019-06-30,Canada,France,0,3,0,https://www.flashscore.com/match/YFqdTk6B/#/match-summary,22,25,26,28,23,25,,,,
