season,gender,match_date,home_team,away_team,home_score,away_score,outcome,set_1_home,set_1_away,set_2_home,set_2_away,set_3_home,set_3_away,set_4_home,set_4_away,set_5_home,set_5_away,match_url
2019,women,2019-06-05,Belgium,Poland,1,3,0,22,25,25,21,18,25,23.0,25.0,,,https://www.flashscore.com/match/CzEHsqMc/#/match-summary
2019,women,2019-06-05,Russia,Serbia,1,3,0,25,22,18,25,11,25,22.0,25.0,,,https://www.flashscore.com/match/YqFDrP6i/#/match-summary
2019,women,2019-06-05,Netherlands,China,0,3,0,16,25,19,25,19,25,,,,,https://www.flashscore.com/match/Yi9xKuUj/#/match-summary
2019,women,2019-06-05,Thailand,Dominican Republic,2,3,0,29,31,25,13,28,30,25.0,20.0,14.0,16.0,https://www.flashscore.com/match/f1AYKLEp/#/match-summary
2019,women,2019-06-05,Italy,Japan,3,0,1,25,21,25,16,25,22,,,,,https://www.flashscore.com/match/xMN6P16T/#/match-summary
2019,women,2019-06-05,Bulgaria,Turkey,0,3,0,14,25,9,25,23,25,,,,,https://www.flashscore.com/match/OIJ2QsiN/#/match-summary
2019,women,2019-06-04,USA,South Korea,3,1,1,19,25,25,15,25,22,25.0,18.0,,,https://www.flashscore.com/match/tfUcRNyH/#/match-summary
2019,women,2019-06-04,Brazil,Germany,2,3,0,25,21,29,31,25,21,20.0,25.0,13.0,15.0,https://www.flashscore.com/match/23VgS3MA/#/match-summary
2019,women,2019-06-04,Belgium,Russia,3,0,1,25,22,25,20,25,22,,,,,https://www.flashscore.com/match/YTQkTq74/#/match-summary
2019,women,2019-06-04,Serbia,Poland,3,0,1,27,25,25,21,25,22,,,,,https://www.flashscore.com/match/fwSoUPib/#/match-summary
2019,women,2019-06-04,China,Japan,3,0,1,27,25,25,18,25,21,,,,,https://www.flashscore.com/match/CExsV5xh/#/match-summary
2019,women,2019-06-04,Thailand,Bulgaria,3,1,1,25,27,25,20,25,22,25.0,22.0,,,https://www.flashscore.com/match/ETJwWoNo/#/match-summary
2019,women,2019-06-04,Netherlands,Italy,1,3,0,13,25,25,22,19,25,16.0,25.0,,,https://www.flashscore.com/match/0QVe72po/#/match-summary
2019,women,2019-06-04,Dominican Republic,Turkey,1,3,0,20,25,21,25,26,24,18.0,25.0,,,https://www.flashscore.com/match/bHqUBrxU/#/match-summary
2019,women,2019-05-30,Serbia,Italy,1,3,0,27,25,17,25,25,27,23.0,25.0,,,https://www.flashscore.com/match/ttkPCOMN/#/match-summary
2019,women,2019-05-30,Brazil,Bulgaria,3,0,1,25,18,25,23,25,18,,,,,https://www.flashscore.com/match/2kjLD47H/#/match-summary
2019,women,2019-05-30,Dominican Republic,USA,3,2,1,25,10,16,25,25,19,19.0,25.0,15.0,11.0,https://www.flashscore.com/match/8SjHEphB/#/match-summary
2019,women,2019-05-30,Poland,Netherlands,3,1,1,25,13,25,27,25,20,25.0,15.0,,,https://www.flashscore.com/match/C0c8G6Nb/#/match-summary
2019,women,2019-05-30,Turkey,Russia,3,0,1,25,19,25,21,25,20,,,,,https://www.flashscore.com/match/fPnDFQx5/#/match-summary
2019,women,2019-05-30,China,South Korea,3,0,1,25,21,25,12,25,11,,,,,https://www.flashscore.com/match/Y9b4Hn8h/#/match-summary
2019,women,2019-05-30,Japan,Germany,3,0,1,25,23,25,19,25,17,,,,,https://www.flashscore.com/match/Qqa0IShn/#/match-summary
2019,women,2019-05-30,Belgium,Thailand,3,0,1,25,21,25,22,25,23,,,,,https://www.flashscore.com/match/ng0dJ8wt/#/match-summary
2019,women,2019-05-29,Netherlands,Bulgaria,3,1,1,22,25,25,22,25,20,25.0,19.0,,,https://www.flashscore.com/match/YBgpCiWC/#/match-summary
2019,women,2019-05-29,USA,Italy,3,2,1,25,22,17,25,23,25,25.0,19.0,15.0,11.0,https://www.flashscore.com/match/nFclBBoJ/#/match-summary
2019,women,2019-05-29,Serbia,Dominican Republic,3,1,1,25,17,18,25,25,12,25.0,19.0,,,https://www.flashscore.com/match/vkftDXG6/#/match-summary
2019,women,2019-05-29,Germany,Turkey,0,3,0,21,25,16,25,15,25,,,,,https://www.flashscore.com/match/0bexED10/#/match-summary
2019,women,2019-05-29,Poland,Brazil,3,2,1,25,20,25,22,26,28,18.0,25.0,15.0,9.0,https://www.flashscore.com/match/rN0XEgnf/#/match-summary
2019,women,2019-05-29,China,Belgium,3,0,1,25,16,25,20,25,14,,,,,https://www.flashscore.com/match/4W1TFZWm/#/match-summary
2019,women,2019-05-29,Japan,Russia,3,1,1,25,22,23,25,25,18,26.0,24.0,,,https://www.flashscore.com/match/A92PGFHs/#/match-summary
2019,women,2019-05-29,South Korea,Thailand,1,3,0,21,25,25,19,19,25,20.0,25.0,,,https://www.flashscore.com/match/zHBcLe9Q/#/match-summary
2019,women,2019-05-28,Italy,Dominican Republic,3,1,1,25,18,27,25,18,25,25.0,20.0,,,https://www.flashscore.com/match/hhMhMyfK/#/match-summary
2019,women,2019-05-28,Netherlands,Brazil,2,3,0,25,21,28,30,20,25,25.0,18.0,11.0,15.0,https://www.flashscore.com/match/E1NlNHvE/#/match-summary
2019,women,2019-05-28,USA,Serbia,3,1,1,23,25,25,16,25,15,25.0,21.0,,,https://www.flashscore.com/match/QoU6bY1D/#/match-summary
2019,women,2019-05-28,Bulgaria,Poland,1,3,0,25,23,21,25,21,25,17.0,25.0,,,https://www.flashscore.com/match/4Wub0fX0/#/match-summary
2019,women,2019-05-28,Turkey,Japan,0,3,0,23,25,22,25,14,25,,,,,https://www.flashscore.com/match/neV2aEn7/#/match-summary
2019,women,2019-05-28,China,Thailand,3,0,1,25,21,25,17,25,9,,,,,https://www.flashscore.com/match/jTyf1zIf/#/match-summary
2019,women,2019-05-28,Russia,Germany,0,3,0,14,25,21,25,20,25,,,,,https://www.flashscore.com/match/d6xj2G2l/#/match-summary
2019,women,2019-05-28,Belgium,South Korea,0,3,0,15,25,17,25,21,25,,,,,https://www.flashscore.com/match/IFwn3dmr/#/match-summary
2019,women,2019-05-23,Brazil,Russia,3,0,1,25,15,25,17,25,14,,,,,https://www.flashscore.com/match/SzKR7xuR/#/match-summary
2019,women,2019-05-23,China,Dominican Republic,3,1,1,16,25,25,23,25,23,25.0,23.0,,,https://www.flashscore.com/match/lpLN8IPK/#/match-summary
2019,women,2019-05-23,Thailand,Poland,0,3,0,20,25,20,25,13,25,,,,,https://www.flashscore.com/match/fNLJ9bAE/#/match-summary
2019,women,2019-05-23,Turkey,Serbia,3,0,1,25,19,25,23,25,20,,,,,https://www.flashscore.com/match/tKHFAve8/#/match-summary
2019,women,2019-05-23,USA,Bulgaria,3,0,1,25,20,25,16,25,21,,,,,https://www.flashscore.com/match/vFwXoeI7/#/match-summary
2019,women,2019-05-23,Italy,Germany,3,0,1,25,19,26,24,27,25,,,,,https://www.flashscore.com/match/0OvTny31/#/match-summary
2019,women,2019-05-23,Netherlands,South Korea,3,0,1,25,18,25,21,25,18,,,,,https://www.flashscore.com/match/WlzPmHme/#/match-summary
2019,women,2019-05-23,Belgium,Japan,3,1,1,22,25,25,20,25,23,25.0,18.0,,,https://www.flashscore.com/match/hbyLlcYl/#/match-summary
2019,women,2019-05-22,Brazil,Dominican Republic,1,3,0,22,25,20,25,25,22,26.0,28.0,,,https://www.flashscore.com/match/AZoGkwJr/#/match-summary
2021,women,2021-06-25,Brazil,USA,1,3,0,28,26,23,25,23,25,21.0,25.0,,,https://www.flashscore.com/match/vZyKDIRd/#/match-summary
2021,women,2021-06-25,Japan,Turkey,0,3,0,19,25,16,25,17,25,,,,,https://www.flashscore.com/match/IPzOCxs3/#/match-summary
2021,women,2021-06-24,USA,Turkey,3,0,1,25,21,25,23,25,20,,,,,https://www.flashscore.com/match/08I4zUmr/#/match-summary
2021,women,2021-06-24,Brazil,Japan,3,1,1,25,15,25,23,29,31,25.0,16.0,,,https://www.flashscore.com/match/CrM8Zm3l/#/match-summary
2021,women,2021-06-20,Brazil,Turkey,3,1,1,25,18,25,16,25,27,25.0,15.0,,,https://www.flashscore.com/match/2oGBiqbU/#/match-summary
2021,women,2021-06-20,Belgium,Canada,3,0,1,26,24,25,17,25,17,,,,,https://www.flashscore.com/match/hAeLBnqn/#/match-summary
2021,women,2021-06-20,South Korea,Netherlands,2,3,0,20,25,25,23,18,25,25.0,22.0,12.0,15.0,https://www.flashscore.com/match/EPqU9QDb/#/match-summary
2021,women,2021-06-20,Russia,Poland,2,3,0,17,25,25,20,16,25,25.0,22.0,7.0,15.0,https://www.flashscore.com/match/zZpQA6bh/#/match-summary
2021,women,2021-06-20,Japan,Serbia,3,0,1,25,12,25,22,25,15,,,,,https://www.flashscore.com/match/80bX8pT4/#/match-summary
2021,women,2021-06-20,Thailand,Italy,1,3,0,35,33,21,25,25,27,20.0,25.0,,,https://www.flashscore.com/match/nicy84rB/#/match-summary
2021,women,2021-06-20,China,USA,3,0,1,25,10,25,20,25,17,,,,,https://www.flashscore.com/match/UFnt7OcH/#/match-summary
2021,women,2021-06-20,Dominican Republic,Germany,3,2,1,25,21,25,22,14,25,25.0,27.0,15.0,9.0,https://www.flashscore.com/match/v7iHCSTu/#/match-summary
2021,women,2021-06-19,Belgium,Italy,3,2,1,25,17,20,25,22,25,25.0,17.0,15.0,10.0,https://www.flashscore.com/match/v7VocmUh/#/match-summary
2021,women,2021-06-19,Brazil,Netherlands,3,0,1,25,19,25,19,25,20,,,,,https://www.flashscore.com/match/WtSwa9at/#/match-summary
2021,women,2021-06-19,South Korea,Turkey,1,3,0,23,25,25,20,17,25,18.0,25.0,,,https://www.flashscore.com/match/Y5OfeRb5/#/match-summary
2021,women,2021-06-19,China,Poland,3,0,1,26,24,25,22,25,16,,,,,https://www.flashscore.com/match/OfH7hPrO/#/match-summary
2021,women,2021-06-19,Thailand,Canada,3,0,1,25,16,25,17,25,17,,,,,https://www.flashscore.com/match/6JM2g5TH/#/match-summary
2021,women,2021-06-19,Japan,Germany,3,1,1,25,23,19,25,26,24,25.0,15.0,,,https://www.flashscore.com/match/SSNbfoEB/#/match-summary
2021,women,2021-06-19,USA,Russia,3,1,1,25,21,25,27,25,23,25.0,15.0,,,https://www.flashscore.com/match/MVKjd7qa/#/match-summary
2021,women,2021-06-19,Dominican Republic,Serbia,3,0,1,25,14,25,20,25,18,,,,,https://www.flashscore.com/match/0GWsbTEn/#/match-summary
2021,women,2021-06-18,Turkey,Netherlands,3,0,1,27,25,25,20,25,20,,,,,https://www.flashscore.com/match/SnpCpApm/#/match-summary
2021,women,2021-06-18,Canada,Italy,0,3,0,18,25,20,25,20,25,,,,,https://www.flashscore.com/match/00rKrlFa/#/match-summary
2021,women,2021-06-18,Poland,USA,0,3,0,27,29,27,29,14,25,,,,,https://www.flashscore.com/match/tCaHs8U5/#/match-summary
2021,women,2021-06-18,China,Russia,3,0,1,25,18,25,23,25,16,,,,,https://www.flashscore.com/match/UXuC3kiP/#/match-summary
2021,women,2021-06-18,South Korea,Brazil,0,3,0,18,25,23,25,18,25,,,,,https://www.flashscore.com/match/K2bLtSqC/#/match-summary
2021,women,2021-06-18,Thailand,Belgium,1,3,0,23,25,24,26,25,23,15.0,25.0,,,https://www.flashscore.com/match/SS1Tv6EO/#/match-summary
2021,women,2021-06-18,Japan,Dominican Republic,3,2,1,18,25,24,26,25,22,25.0,15.0,15.0,11.0,https://www.flashscore.com/match/EPcPunaI/#/match-summary
2021,women,2021-06-18,Germany,Serbia,3,0,1,25,23,25,16,25,21,,,,,https://www.flashscore.com/match/M9qGqUag/#/match-summary
2021,women,2021-06-14,USA,Turkey,3,1,1,25,21,23,25,25,15,25.0,14.0,,,https://www.flashscore.com/match/Eqt8ojVt/#/match-summary
2021,women,2021-06-14,Brazil,Thailand,3,0,1,25,11,25,14,25,10,,,,,https://www.flashscore.com/match/tdBgSSUI/#/match-summary
2021,women,2021-06-14,South Korea,Canada,3,2,1,15,25,25,18,27,29,25.0,20.0,21.0,19.0,https://www.flashscore.com/match/25CkT8FC/#/match-summary
2021,women,2021-06-14,China,Italy,3,0,1,25,19,25,11,25,19,,,,,https://www.flashscore.com/match/KtNpUl06/#/match-summary
2021,women,2021-06-14,Germany,Poland,3,0,1,25,23,25,20,25,23,,,,,https://www.flashscore.com/match/UB4yiC7J/#/match-summary
2021,women,2021-06-14,Netherlands,Dominican Republic,1,3,0,23,25,25,23,28,30,22.0,25.0,,,https://www.flashscore.com/match/SY4wWAVg/#/match-summary
2021,women,2021-06-14,Russia,Serbia,3,0,1,25,8,25,17,25,23,,,,,https://www.flashscore.com/match/Me4sVUp0/#/match-summary
2021,women,2021-06-14,Belgium,Japan,1,3,0,25,23,22,25,21,25,21.0,25.0,,,https://www.flashscore.com/match/823ujWMP/#/match-summary
2021,women,2021-06-13,Germany,Brazil,1,3,0,25,22,17,25,21,25,22.0,25.0,,,https://www.flashscore.com/match/nHpgiL12/#/match-summary
2021,women,2021-06-13,Thailand,Poland,0,3,0,23,25,15,25,20,25,,,,,https://www.flashscore.com/match/fsl1kaWE/#/match-summary
2021,women,2021-06-13,South Korea,Serbia,3,1,1,25,13,23,25,25,13,25.0,23.0,,,https://www.flashscore.com/match/0KlcjuH8/#/match-summary
2021,women,2021-06-13,Russia,Canada,3,0,1,25,15,25,12,25,14,,,,,https://www.flashscore.com/match/4hL8q9rd/#/match-summary
2021,women,2021-06-13,Dominican Republic,China,1,3,0,14,25,20,25,25,19,22.0,25.0,,,https://www.flashscore.com/match/rqKCrTc2/#/match-summary
2021,women,2021-06-13,Italy,Netherlands,2,3,0,21,25,28,26,25,20,21.0,25.0,10.0,15.0,https://www.flashscore.com/match/dSL4pkTk/#/match-summary
2021,women,2021-06-13,USA,Japan,3,0,1,25,23,26,24,25,20,,,,,https://www.flashscore.com/match/lr6ZWjGm/#/match-summary
2021,women,2021-06-13,Turkey,Belgium,3,0,1,25,20,25,17,25,19,,,,,https://www.flashscore.com/match/W6BUXW0s/#/match-summary
2021,women,2021-06-12,Poland,Brazil,0,3,0,22,25,20,25,23,25,,,,,https://www.flashscore.com/match/bitUjijM/#/match-summary
2021,women,2021-06-12,Dominican Republic,Italy,3,1,1,25,21,25,19,22,25,26.0,24.0,,,https://www.flashscore.com/match/G80VVkEd/#/match-summary
2021,women,2021-06-12,Canada,Serbia,3,1,1,25,21,22,25,25,21,25.0,18.0,,,https://www.flashscore.com/match/4UtQiXzG/#/match-summary
2021,women,2021-06-12,China,Netherlands,3,0,1,25,12,25,18,33,31,,,,,https://www.flashscore.com/match/82mHgg63/#/match-summary
2021,women,2021-06-12,USA,Belgium,3,0,1,25,9,26,24,25,20,,,,,https://www.flashscore.com/match/IyN0oVDq/#/match-summary
2021,women,2021-06-12,Japan,Turkey,3,1,1,25,17,25,20,17,25,25.0,19.0,,,https://www.flashscore.com/match/CfpYkB5S/#/match-summary
2021,women,2021-06-12,Thailand,Germany,3,1,1,24,26,25,21,25,21,25.0,16.0,,,https://www.flashscore.com/match/QwrMhDL9/#/match-summary
2021,women,2021-06-12,Russia,South Korea,3,0,1,25,23,25,17,25,17,,,,,https://www.flashscore.com/match/UBlDfZjc/#/match-summary
2021,women,2021-06-08,Italy,USA,1,3,0,18,25,21,25,25,20,16.0,25.0,,,https://www.flashscore.com/match/CzInvE6G/#/match-summary
2021,women,2021-06-08,Belgium,Serbia,3,2,1,23,25,26,24,25,21,23.0,25.0,15.0,10.0,https://www.flashscore.com/match/MoPZtGMc/#/match-summary
2021,women,2021-06-08,Germany,South Korea,3,0,1,25,12,25,21,25,22,,,,,https://www.flashscore.com/match/K0LfxhyT/#/match-summary
2021,women,2021-06-08,China,Brazil,3,2,1,18,25,25,22,25,20,14.0,25.0,15.0,12.0,https://www.flashscore.com/match/G8Owtzx4/#/match-summary
2021,women,2021-06-08,Japan,Poland,3,2,1,22,25,22,25,25,22,25.0,23.0,16.0,14.0,https://www.flashscore.com/match/M97MXBqp/#/match-summary
2021,women,2021-06-08,Canada,Netherlands,0,3,0,19,25,12,25,21,25,,,,,https://www.flashscore.com/match/4YdRWVbj/#/match-summary
2021,women,2021-06-08,Turkey,Russia,3,2,1,25,22,22,25,25,18,18.0,25.0,15.0,7.0,https://www.flashscore.com/match/jRGjwYLM/#/match-summary
2021,women,2021-06-08,Thailand,Dominican Republic,0,3,0,16,25,17,25,23,25,,,,,https://www.flashscore.com/match/UBSsufiA/#/match-summary
2021,women,2021-06-07,Belgium,Brazil,0,3,0,18,25,16,25,17,25,,,,,https://www.flashscore.com/match/dUM8SG74/#/match-summary
2021,women,2021-06-07,Germany,Italy,0,3,0,21,25,19,25,11,25,,,,,https://www.flashscore.com/match/I16iKhFp/#/match-summary
2021,women,2021-06-07,Poland,Netherlands,2,3,0,25,21,23,25,25,22,21.0,25.0,9.0,15.0,https://www.flashscore.com/match/dh5eJCUj/#/match-summary
2021,women,2021-06-07,South Korea,USA,0,3,0,16,25,12,25,15,25,,,,,https://www.flashscore.com/match/nJFLPEiN/#/match-summary
2021,women,2021-06-07,China,Serbia,1,3,0,22,25,18,25,25,20,22.0,25.0,,,https://www.flashscore.com/match/Q3RCRzNA/#/match-summary
2021,women,2021-06-07,Canada,Japan,0,3,0,16,25,15,25,15,25,,,,,https://www.flashscore.com/match/reQVsd7i/#/match-summary
2021,women,2021-06-07,Turkey,Dominican Republic,1,3,0,22,25,21,25,25,23,17.0,25.0,,,https://www.flashscore.com/match/0MJPOY6T/#/match-summary
2021,women,2021-06-07,Russia,Thailand,3,1,1,25,14,18,25,25,14,25.0,20.0,,,https://www.flashscore.com/match/4fQGQfxH/#/match-summary
2021,women,2021-06-06,Germany,USA,0,3,0,23,25,13,25,13,25,,,,,https://www.flashscore.com/match/OvVeVINo/#/match-summary
2021,women,2021-06-06,Italy,South Korea,3,1,1,27,25,23,25,25,22,25.0,20.0,,,https://www.flashscore.com/match/8SfnBFxU/#/match-summary
2021,women,2021-06-06,Canada,Poland,2,3,0,25,22,25,21,21,25,17.0,25.0,7.0,15.0,https://www.flashscore.com/match/IwO4Tdhb/#/match-summary
2021,women,2021-06-06,Brazil,Serbia,3,0,1,25,12,25,14,25,13,,,,,https://www.flashscore.com/match/Iw2ZDHhB/#/match-summary
2021,women,2021-06-06,Dominican Republic,Russia,2,3,0,18,25,25,21,20,25,25.0,22.0,8.0,15.0,https://www.flashscore.com/match/ji0sCeNN/#/match-summary
2021,women,2021-06-06,Turkey,Thailand,3,1,1,23,25,25,12,25,20,25.0,9.0,,,https://www.flashscore.com/match/AysE6Zpo/#/match-summary
2021,women,2021-06-06,Japan,Netherlands,0,3,0,22,25,20,25,23,25,,,,,https://www.flashscore.com/match/zFYaUxwh/#/match-summary
2021,women,2021-06-06,China,Belgium,2,3,0,25,17,25,27,25,23,21.0,25.0,8.0,15.0,https://www.flashscore.com/match/C01wDy8H/#/match-summary
2021,women,2021-06-02,Brazil,Italy,3,1,1,19,25,25,15,25,19,25.0,19.0,,,https://www.flashscore.com/match/4zbVEcw5/#/match-summary
2021,women,2021-06-02,Netherlands,Serbia,3,1,1,25,22,25,16,18,25,25.0,21.0,,,https://www.flashscore.com/match/zeAIHagn/#/match-summary
2021,women,2021-06-02,Poland,Dominican Republic,1,3,0,25,22,22,25,26,28,21.0,25.0,,,https://www.flashscore.com/match/d4BEIuvt/#/match-summary
2021,women,2021-06-02,China,Turkey,0,3,0,15,25,23,25,21,25,,,,,https://www.flashscore.com/match/rN42BOWC/#/match-summary
2021,women,2021-06-02,Japan,Russia,3,0,1,25,20,25,21,25,21,,,,,https://www.flashscore.com/match/MB8QFwOb/#/match-summary
2021,women,2021-06-02,Germany,Canada,0,3,0,28,30,25,27,14,25,,,,,https://www.flashscore.com/match/l05bC4H6/#/match-summary
2021,women,2021-06-02,Thailand,USA,0,3,0,17,25,14,25,16,25,,,,,https://www.flashscore.com/match/dQ86ArnJ/#/match-summary
2021,women,2021-06-02,Belgium,South Korea,3,2,1,23,25,25,23,25,16,19.0,25.0,15.0,12.0,https://www.flashscore.com/match/rL9MGJ8h/#/match-summary
2021,women,2021-06-01,Brazil,Russia,3,0,1,25,20,25,11,25,18,,,,,https://www.flashscore.com/match/A96fDp20/#/match-summary
2021,women,2021-06-01,Italy,Japan,2,3,0,25,27,19,25,25,16,25.0,21.0,13.0,15.0,https://www.flashscore.com/match/hYBkEQnf/#/match-summary
2021,women,2021-06-01,USA,Netherlands,3,0,1,25,22,25,15,25,18,,,,,https://www.flashscore.com/match/GhIBL8fK/#/match-summary
2021,women,2021-06-01,China,Canada,2,3,0,22,25,25,21,17,25,25.0,15.0,12.0,15.0,https://www.flashscore.com/match/x2J7MluE/#/match-summary
2021,women,2021-06-01,Serbia,Thailand,3,0,1,25,19,25,23,25,23,,,,,https://www.flashscore.com/match/KKDsGnIs/#/match-summary
2021,women,2021-06-01,Belgium,Poland,3,2,1,25,15,17,25,25,19,22.0,25.0,15.0,12.0,https://www.flashscore.com/match/EsDoF6Xm/#/match-summary
2021,women,2021-06-01,Dominican Republic,South Korea,3,0,1,25,23,28,26,25,18,,,,,https://www.flashscore.com/match/bH7GKS9Q/#/match-summary
2021,women,2021-06-01,Turkey,Germany,3,0,1,25,20,25,20,25,22,,,,,https://www.flashscore.com/match/lnQPc52D/#/match-summary
2021,women,2021-05-31,Russia,Italy,3,0,1,26,24,25,23,27,25,,,,,https://www.flashscore.com/match/SWyHaRX0/#/match-summary
2021,women,2021-05-31,Serbia,USA,0,3,0,20,25,16,25,12,25,,,,,https://www.flashscore.com/match/ETXC07If/#/match-summary
2021,women,2021-05-31,South Korea,Poland,0,3,0,15,25,20,25,22,25,,,,,https://www.flashscore.com/match/K6Y81m3l/#/match-summary
2021,women,2021-05-31,Canada,Turkey,2,3,0,23,25,25,19,25,22,23.0,25.0,12.0,15.0,https://www.flashscore.com/match/4YWy9VAE/#/match-summary
2021,women,2021-05-31,Brazil,Japan,3,0,1,25,15,25,19,25,21,,,,,https://www.flashscore.com/match/AeRLbom7/#/match-summary
2021,women,2021-05-31,China,Germany,3,2,1,20,25,19,25,27,25,25.0,21.0,15.0,9.0,https://www.flashscore.com/match/xnVq79uR/#/match-summary
2021,women,2021-05-31,Belgium,Dominican Republic,3,2,1,31,33,19,25,25,20,25.0,16.0,15.0,11.0,https://www.flashscore.com/match/beWu8kQK/#/match-summary
2021,women,2021-05-31,Thailand,Netherlands,0,3,0,20,25,9,25,18,25,,,,,https://www.flashscore.com/match/tGZ42Tmr/#/match-summary
2021,women,2021-05-27,Serbia,Italy,3,1,1,25,18,23,25,26,24,25.0,20.0,,,https://www.flashscore.com/match/AZkon831/#/match-summary
2021,women,2021-05-27,Brazil,USA,1,3,0,17,25,19,25,25,23,22.0,25.0,,,https://www.flashscore.com/match/jVSX9Be8/#/match-summary
2021,women,2021-05-27,Poland,Turkey,1,3,0,23,25,27,25,23,25,20.0,25.0,,,https://www.flashscore.com/match/29nwlUYl/#/match-summary
2021,women,2021-05-27,China,Thailand,3,0,1,25,15,25,15,25,23,,,,,https://www.flashscore.com/match/ph66gjBR/#/match-summary
2021,women,2021-05-27,Canada,Dominican Republic,1,3,0,17,25,24,26,30,28,16.0,25.0,,,https://www.flashscore.com/match/lQlkoSI7/#/match-summary
2021,women,2021-05-27,South Korea,Japan,0,3,0,18,25,18,25,25,27,,,,,https://www.flashscore.com/match/jV62fWeL/#/match-summary
2021,women,2021-05-27,Russia,Netherlands,1,3,0,14,25,22,25,25,23,20.0,25.0,,,https://www.flashscore.com/match/KpcYlAJr/#/match-summary
2021,women,2021-05-27,Germany,Belgium,3,0,1,25,20,25,19,25,13,,,,,https://www.flashscore.com/match/t0osmlle/#/match-summary
2021,women,2021-05-26,USA,Canada,3,0,1,26,24,25,15,25,10,,,,,https://www.flashscore.com/match/f3DgdhR8/#/match-summary
2021,women,2021-05-26,Turkey,Italy,3,0,1,25,13,25,23,25,16,,,,,https://www.flashscore.com/match/GCEkcYB2/#/match-summary
2021,women,2021-05-26,Brazil,Dominican Republic,3,0,1,25,20,25,13,25,17,,,,,https://www.flashscore.com/match/Cv8beCtF/#/match-summary
2021,women,2021-05-26,Serbia,Poland,3,1,1,20,25,25,17,25,16,25.0,21.0,,,https://www.flashscore.com/match/l6M3ZUJe/#/match-summary
2021,women,2021-05-26,Belgium,Russia,2,3,0,25,23,25,21,19,25,19.0,25.0,8.0,15.0,https://www.flashscore.com/match/6sXbzB4k/#/match-summary
2021,women,2021-05-26,China,Japan,0,3,0,13,25,19,25,17,25,,,,,https://www.flashscore.com/match/SjYfyikq/#/match-summary
2021,women,2021-05-26,Thailand,South Korea,1,3,0,25,15,13,25,18,25,17.0,25.0,,,https://www.flashscore.com/match/AcWTuXtS/#/match-summary
2021,women,2021-05-26,Netherlands,Germany,2,3,0,25,18,18,25,30,28,23.0,25.0,12.0,15.0,https://www.flashscore.com/match/29Q7YlZ1/#/match-summary
2022,women,2022-07-17,Italy,Brazil,3,0,1,25,23,25,22,25,22,,,,,https://www.flashscore.com/match/GfkGCRh7/#/match-summary
2022,women,2022-07-17,Turkey,Serbia,0,3,0,25,27,17,25,24,26,,,,,https://www.flashscore.com/match/bJfBD7w1/#/match-summary
2022,women,2022-07-16,Turkey,Italy,0,3,0,18,25,26,28,22,25,,,,,https://www.flashscore.com/match/IqcDnDhf/#/match-summary
2022,women,2022-07-16,Serbia,Brazil,1,3,0,25,14,18,25,24,26,19.0,25.0,,,https://www.flashscore.com/match/hz7sscEH/#/match-summary
2022,women,2022-07-14,Turkey,Thailand,3,1,1,23,25,25,15,25,18,25.0,21.0,,,https://www.flashscore.com/match/pQFCSHG0/#/match-summary
2022,women,2022-07-14,Italy,China,3,1,1,25,22,25,19,24,26,25.0,22.0,,,https://www.flashscore.com/match/fyNaVJWs/#/match-summary
2022,women,2022-07-13,USA,Serbia,2,3,0,27,29,23,25,25,20,25.0,20.0,13.0,15.0,https://www.flashscore.com/match/lbM3Uwnl/#/match-summary
2022,women,2022-07-13,Brazil,Japan,3,1,1,29,27,28,26,20,25,25.0,14.0,,,https://www.flashscore.com/match/hSzYZaOQ/#/match-summary
2022,women,2022-07-03,Netherlands,Canada,3,1,1,22,25,27,25,26,24,25.0,23.0,,,https://www.flashscore.com/match/fu1iMTAI/#/match-summary
2022,women,2022-07-03,USA,Germany,3,1,1,25,17,25,13,13,25,25.0,22.0,,,https://www.flashscore.com/match/0I1mN9eC/#/match-summary
2022,women,2022-07-03,Belgium,Japan,3,2,1,25,16,18,25,25,19,11.0,25.0,15.0,10.0,https://www.flashscore.com/match/nFcqOkt6/#/match-summary
2022,women,2022-07-03,Poland,Bulgaria,1,3,0,25,22,13,25,17,25,22.0,25.0,,,https://www.flashscore.com/match/8Yyp8LAF/#/match-summary
2022,women,2022-07-03,Thailand,Italy,0,3,0,20,25,14,25,14,25,,,,,https://www.flashscore.com/match/j7EHWMS8/#/match-summary
2022,women,2022-07-03,China,South Korea,3,1,1,25,13,19,25,25,19,26.0,24.0,,,https://www.flashscore.com/match/bXDLVtrF/#/match-summary
2022,women,2022-07-02,Germany,Canada,3,1,1,25,19,19,25,27,25,25.0,23.0,,,https://www.flashscore.com/match/IZ5SRXts/#/match-summary
2022,women,2022-07-02,Japan,Serbia,1,3,0,25,22,20,25,19,25,22.0,25.0,,,https://www.flashscore.com/match/xxhbq0CE/#/match-summary
2022,women,2022-07-02,Turkey,USA,2,3,0,22,25,25,18,25,27,25.0,23.0,16.0,18.0,https://www.flashscore.com/match/viZfptc8/#/match-summary
2022,women,2022-07-02,Italy,Bulgaria,3,0,1,25,12,25,19,25,21,,,,,https://www.flashscore.com/match/jB6NLvuF/#/match-summary
2022,women,2022-07-02,Brazil,Thailand,3,1,1,25,18,26,24,23,25,25.0,23.0,,,https://www.flashscore.com/match/ULi4NIke/#/match-summary
